Best,Mean,Worst
11685.522506678497,12047.226620731888,12774.322468441595
11685.522506678497,11880.440084087593,12155.237426412921
11685.522506678497,11761.035848476435,11946.416404212407
11685.315815716456,11712.436634030226,11853.671444509675
11685.062486397823,11687.156174975158,11707.45509409869
11684.996346062042,11685.226901895561,11685.879214742592
11684.996346062042,11685.02280219636,11685.062486397823
11684.996346062042,11685.01949517957,11685.062486397823
11684.996346062042,11685.002960095624,11685.062486397823
11684.996346062042,11946.096234923602,12759.429583181463
11684.996346062042,11772.040412284512,12756.774607814903
11684.996346062042,11717.792451285459,12130.148759354695
11684.996346062042,11686.378202140953,11690.155547573182
11684.996346062042,11685.487799280561,11686.542276568487
11684.996346062042,12071.643159470263,12879.3997873166
11684.996346062042,11782.500076448185,12175.347603206248
11684.996346062042,11744.760556373576,12007.674735580978
11684.996346062042,11687.270766979815,11690.234137689316
11684.996346062042,11686.239083602335,11689.640604947483
