Best,Mean,Worst
11761.104292646321,12068.32986010524,12784.056420436795
11759.018109515036,11919.454968093678,12169.62988409118
11759.018109515036,11848.31081307382,12131.469669201555
11759.018109515036,11763.135335248073,11770.728826262919
11758.750992272562,11760.588245640995,11766.273682664458
11758.695682404448,11759.591890658246,11766.273682664458
11758.182794686956,11758.821812827104,11759.345796551363
11758.182794686956,11758.49339087346,11759.077063385608
11758.182794686956,11758.360677571156,11758.695682404448
11758.182794686956,11758.274151040325,11758.480313766542
11758.182794686956,12161.125704450063,12769.5032518013
11758.182794686956,11884.82442788461,12417.605551345849
11758.182794686956,11831.479471424738,12417.605551345849
11758.182794686956,11794.359548119413,12011.053651926204
11758.182794686956,11761.278004674474,11769.922943512645
11758.182794686956,12057.133387873988,12769.5032518013
11758.182794686956,11958.070241009544,12769.5032518013
11758.182794686956,11820.793008593359,12004.00637337609
11758.182794686956,11801.29556027566,11961.200626168627
11758.182794686956,11761.038096365633,11767.066822658271
