Best,Mean,Worst
13424.21817259224,13647.720589838387,14228.285011179823
13394.89601698011,13536.854305949446,14003.808019502896
13311.848159039895,13473.797296896179,13940.98588038974
13309.117769571872,13371.351950429456,13447.09940453468
13306.223487530275,13350.591357335376,13447.09940453468
13305.689729573827,13336.418505924745,13447.076587026011
13305.567604484286,13328.54286969911,13447.076587026011
13305.567604484286,13328.041433506001,13447.076587026011
13305.567604484286,13327.30124958009,13447.076587026011
13302.730318196522,13320.013602805338,13447.076587026011
13302.730318196522,13312.702938184691,13446.5784883137
13302.730318196522,13311.940777408474,13446.5784883137
13302.730318196522,13311.324862251882,13446.5784883137
13302.730318196522,13311.076396918346,13446.5784883137
13302.730318196522,13310.94516033201,13446.5784883137
