Best,Mean,Worst
76.70113127495841,84.82099456371273,99.93217503169592
76.078814859427,80.08177895877213,84.61015294127141
76.078814859427,78.1448544854911,83.59705004795227
76.07779193333457,77.29372643278128,83.59705004795227
76.05906359168155,76.187424231412,76.73219764732539
76.05906359168155,76.08316286026012,76.2131963466649
76.05906359168155,76.0641279160959,76.10187146496888
76.05906359168155,76.05906359168154,76.05906359168155
76.05906359168155,82.98346040607164,99.96420737545719
76.05906359168155,79.03595304396953,85.74564697731222
76.05906359168155,77.26196830006003,82.2042581909274
76.05906359168155,76.33362197406198,76.73219764732539
76.05906359168155,76.14240256216013,76.71357101800915
76.05906359168155,81.48104869090989,91.10580433833465
76.05906359168155,79.45162843359942,84.55555212484435
76.05906359168155,76.83230362844166,82.91332294558742
76.05906359168155,76.36215527888088,76.72598414994145
76.05906359168155,76.15727141571689,76.5307660556828
