Best,Mean,Worst
13091.751686467274,13349.311135887658,13784.724778491734
13068.58998319443,13234.347103841352,13522.89294710214
13065.005019648097,13154.784353511737,13374.070905032502
13065.005019648097,13107.839929139212,13268.39631032775
13063.894506676683,13082.797170675967,13109.189845578334
13063.692456738709,13076.328898797781,13096.62504451097
13063.692456738709,13073.560138964767,13091.485273925844
13063.692456738709,13072.204443115083,13091.485273925844
13063.692456738709,13072.204443115083,13091.485273925844
13063.692456738709,13071.163007609202,13091.485273925844
13063.692456738709,13071.143103177199,13091.485273925844
