Best,Mean,Worst,Diversity
17802596.403073758,18635931.137540568,20877210.252506226,231881658.62710792
17802596.403073758,17980573.01038579,19630779.260476023,64116371.992738664
17802596.403073758,17894155.002146892,19630779.260476023,34772471.292498946
17802596.403073758,17894074.568655483,19630779.260476023,34756181.10412577
17802596.403073758,17802596.403073765,17802596.403073758,0.0
17802596.403073758,18629994.301864482,20870136.265198685,219502593.26681483
17802596.403073758,17956295.22434775,20870136.265198685,58314606.13981746
17802596.403073758,17802757.45606752,17803056.554484483,41873.77837597206
17802596.403073758,17802688.43335591,17803056.554484483,29449.690286397934
17802596.403073758,17802642.418214835,17803056.554484483,16565.450786098838
17802596.403073758,18330607.311126597,19624501.02728129,148452920.1211834
17802596.403073758,18153153.040094092,19582607.29996127,112331938.6952633
17802596.403073758,17889002.161361206,19527154.354963318,32808639.303614587
17802596.403073758,17802676.497443937,17803277.987655763,27674.952201288193
17802596.403073758,17802619.4106443,17803056.554484483,8742.876803774387
