Best,Mean,Worst
5308165178846963.0,5313525157836762.0,5316761073082451.0
5308165178846963.0,5311163120107092.0,5315039140792995.0
5308165178846963.0,5309456164270694.0,5315039140792995.0
5308165178846963.0,5308165178846962.0,5308165178846963.0
5308165178846963.0,5312903078605410.0,5316761073082451.0
5308165178846963.0,5310529506225630.0,5316761073082451.0
5308165178846963.0,5308970985957368.0,5315039140792995.0
5308165178846963.0,5308508876944263.0,5315039140792995.0
5308165178846963.0,5308165178846962.0,5308165178846963.0
5308165178846963.0,5313246776702711.0,5316761073082451.0
5308165178846963.0,5310357312996684.0,5315039140792995.0
5308165178846963.0,5308982520607478.0,5315039140792995.0
5308165178846963.0,5308745698775870.0,5315039140792995.0
5308165178846963.0,5308165178846962.0,5308165178846963.0
