Best,Mean,Worst
14247.703061928267,14575.353732675536,15235.5013099461
14240.111267687767,14390.711960522694,14677.190926910933
14235.470486277041,14298.106796288619,14601.328679604554
14235.470486277041,14252.154613388277,14328.419372681234
14234.314093012354,14240.135516105522,14253.161233500932
14234.314093012354,14236.980614747028,14242.459704480698
14234.291321107161,14235.590521815504,14237.685518147406
14234.291321107161,14234.922736477001,14237.685518147406
14234.291321107161,14234.424695428936,14235.451936185056
14234.291321107161,14234.374086851929,14235.451936185056
14234.291321107161,14234.374086851929,14235.451936185056
14234.291321107161,14234.349351861058,14235.451936185056
