Best,Mean,Worst,Diversity
409.8148227719532,430.9461755822881,450.54801448952253,9465.044793550238
409.4809626978391,421.4995539779321,438.9784853336877,6995.438599799643
409.08217260423214,416.12002508231916,428.29218174521293,4768.022150797838
409.0808360677162,411.97775750712026,417.98825157173025,1812.8513022736283
407.8374724907719,410.9184824978588,417.98825157173025,1523.0422665948895
407.8374724907719,410.51602490672275,414.02978871602596,1341.5411535608623
407.8374724907719,409.91352446989583,413.58775661855304,1057.8572229230217
407.7549746891065,409.13396269967103,411.55136784142644,883.7121417475963
407.6296838837566,408.8469584806045,411.55136784142644,795.3500156987354
407.37953057165606,408.5634627776639,410.11313845715415,728.3396609939825
407.33831124652716,408.2451003035852,410.01104343412726,594.8142803491703
407.33831124652716,408.0519894623195,409.5925263487422,508.0509051911797
407.33831124652716,407.8096716023773,408.8727694165186,347.63675409518135
407.33831124652716,407.67492148519773,408.8727694165186,227.92853769127146
407.33831124652716,407.58005171901726,408.5093261108555,150.14489115281924
407.33831124652716,427.1318616585228,454.5835724125844,2585.4030904880046
407.33831124652716,419.6359196636411,440.4507486217345,2129.671242022037
407.33831124652716,415.57524957060986,429.3522280061177,1304.621798209273
407.33831124652716,413.1528549929276,421.34884183833566,809.7555112920783
407.33831124652716,410.4629873672719,413.4216145321046,274.6868585307403
407.33831124652716,426.1882167292821,438.9206613822065,450.99385362204083
407.33831124652716,416.26983148233484,428.3615829374723,399.6433376550837
407.33831124652716,411.063800414429,422.36079799282993,174.96952237225582
407.33831124652716,409.11376420155426,410.60266462056995,60.42979884082757
407.33831124652716,408.7527666257289,410.1096980719551,53.84076154969307
