Best,Mean,Worst
492.62668972137567,507.93602941958807,541.5355551600313
492.62668972137567,503.1628540125712,513.3175611636392
488.4351377478106,497.5354599227476,510.62104421989886
488.4351377478106,493.9797684753929,501.54745986024955
487.4319061804548,492.652731268878,501.54745986024955
486.8702011919235,490.8003844703797,494.7571977211704
486.8702011919235,489.4053966901327,494.148191711787
486.73263733408675,487.9566474682333,491.13892563265404
486.3329572878622,487.2706006731052,488.46734706259804
485.9872987745186,486.9035053549199,488.46734706259804
485.9872987745186,486.6333760952376,488.46734706259804
485.90104168695444,486.3000356936085,486.94706714519464
485.90104168695444,486.2589793426658,486.94706714519464
485.90104168695444,507.4014830692328,528.9720161474761
485.90104168695444,499.7232031858551,508.38956676256964
485.90104168695444,496.8763312397352,507.15246686519936
485.90104168695444,493.1080097849367,498.6182753175954
485.90104168695444,492.3286410353776,498.6182753175954
485.90104168695444,510.88359213363356,530.4264086208569
485.90104168695444,500.67560921756086,510.2620462238929
485.90104168695444,497.24551089916093,505.2983312399944
485.90104168695444,495.68321893423763,505.2983312399944
485.90104168695444,494.0577668027105,503.49657730187363
