Best,Mean,Worst
323166.53911092423,324091.7726209542,325298.04567420646
323166.53911092423,324037.58149860136,325298.04567420646
323166.53911092423,323586.7498281386,324389.55630921654
323166.53911092423,323401.38954331214,323820.91045126715
323166.53911092423,323270.0535683163,323820.91045126715
323166.53911092423,323831.95055762405,325298.04567420646
323166.53911092423,323826.77416157915,325298.04567420646
323166.53911092423,323428.9633283586,325298.04567420646
323166.53911092423,323224.9062198584,324107.4391385405
323166.53911092423,323221.79401355924,324107.4391385405
323166.53911092423,324297.1616472225,326353.8889268053
323166.53911092423,324178.3714163332,325202.8537819629
323166.53911092423,323740.7235579361,325194.672455133
323166.53911092423,323512.03889123094,325194.51775330736
323166.53911092423,323219.472136184,324107.4391385405
