Best,Mean,Worst,Diversity
441.8816659836869,462.9413841369329,483.27844945207823,2673.5145881985636
438.13899007765815,448.7243692419711,458.72204921827165,1431.9651144288732
436.6462273796221,443.33031708495974,454.8684848145468,1157.1542352680658
436.6462273796221,441.9015442049069,454.6963194303952,985.4903336126765
436.6462273796221,439.9900018103023,448.7341150947208,628.8965033332838
432.6048732325911,436.06384025181586,439.8505840568039,561.5117185845666
432.5042650281361,433.8913795184445,438.47242063070985,372.1982166683992
432.5042650281361,432.8015364390094,434.3969172959937,76.32114387118656
432.5008458225888,432.53097420286633,432.6048732325911,7.998631935609126
432.5008458225888,432.5115482071971,432.6014540270438,3.719749276952541
432.5008458225888,432.5011877431434,432.5042650281361,0.12309139970238903
432.5008458225888,432.5008458225887,432.5008458225888,0.0
