Best,Mean,Worst
317061.28464934323,318183.6225275037,320492.64638653304
317061.28464934323,317541.5704989345,320104.92192556465
317061.28464934323,317080.81543389114,317199.03731872694
317061.28464934323,317061.85218594247,317069.0074670624
317061.28464934323,317061.37534719985,317061.73813862656
317061.28464934323,317253.97154469084,319897.7352432752
317061.28464934323,317073.3193841583,317184.9632867153
317061.28464934323,317062.3063502209,317069.0074670624
317061.28464934323,317061.4433705924,317061.73813862656
317061.28464934323,317061.3753471999,317061.73813862656
317061.28464934323,317981.97100051184,320117.0555338771
317061.28464934323,317372.7998370604,320104.92192556465
317061.28464934323,317067.67584516096,317170.94199455914
317061.28464934323,317066.903563389,317170.94199455914
317061.28464934323,317061.3526727357,317061.73813862656
