Best,Mean,Worst
5951985136246074.0,5962057664980014.0,5966319753852170.0
5951985136246074.0,5955822037876207.0,5962656614786516.0
5951985136246074.0,5952824362596031.0,5962656614786516.0
5951985136246074.0,5952087020387054.0,5954022819065631.0
5951985136246074.0,5951985136246075.0,5951985136246074.0
5951985136246074.0,5958388023370339.0,5962656614786516.0
5951985136246074.0,5956889185730251.0,5962656614786516.0
5951985136246074.0,5953687742168119.0,5962656614786516.0
5951985136246074.0,5952087020387053.0,5954022819065631.0
5951985136246074.0,5951985136246075.0,5951985136246074.0
5951985136246074.0,5959455171224383.0,5962656614786516.0
5951985136246074.0,5956889185730251.0,5962656614786516.0
5951985136246074.0,5953663588945987.0,5962656614786516.0
5951985136246074.0,5952392672809987.0,5954022819065631.0
5951985136246074.0,5952290788669009.0,5954022819065631.0
