Best,Mean,Worst
3640836.09591534,3667865.987051071,3758138.000079768
3640836.09591534,3641609.9558166163,3656313.2939408584
3640836.09591534,3641609.9558166163,3656313.2939408584
3640836.09591534,3640836.09591534,3640836.09591534
3640836.09591534,3654329.397485727,3758138.000079768
3640836.09591534,3647291.9388338,3758138.000079768
3640836.09591534,3642695.6955726715,3666213.134857188
3640836.09591534,3640836.09591534,3640836.09591534
3640836.09591534,3673083.9232972176,3758138.000079768
3640836.09591534,3650893.1272503883,3758138.000079768
3640836.09591534,3642104.947862433,3666213.134857188
3640836.09591534,3640836.09591534,3640836.09591534
