Best,Mean,Worst
13081.055831949046,13381.500352686515,14043.937809260247
13055.715131109653,13283.832936463576,14043.937809260247
13055.715131109653,13123.538634184417,13303.36926778904
13052.653416429936,13088.192680049484,13244.460984478927
13052.54839597603,13063.828752497182,13097.870407880546
13051.994191933929,13058.098654689838,13066.33098704311
13051.839246435558,13055.943217758428,13062.401257217716
13051.002484391154,13053.67332395248,13062.401257217716
13050.584352812744,13051.955852618932,13053.889417541486
13050.584352812744,13051.462422571185,13052.827317448364
13050.584352812744,13051.189323552646,13052.608701582967
13050.307217463607,13050.866125956247,13051.554325191291
13050.037279728605,13050.69972976837,13051.554325191291
13050.037279728605,13050.656665995852,13051.02804262682
13050.037279728605,13050.569746961075,13051.002484391154
13050.02113007806,13050.472235559993,13051.002484391154
13050.02113007806,13050.374742826409,13051.002484391154
13050.02113007806,13050.269440392296,13050.728644738045
13050.02113007806,13050.16573564088,13050.712495087499
13050.02113007806,13336.28316908432,13984.435803315737
13050.02113007806,13161.506196667993,13387.668903597683
13050.02113007806,13090.697282022758,13260.59810724253
13050.02113007806,13063.464012897746,13088.584623883387
13050.02113007806,13059.433394030899,13085.983690427329
13050.02113007806,13403.1017751683,14067.379041960914
13050.02113007806,13206.0083303686,13916.607783562118
13050.02113007806,13115.39273987024,13452.24203702298
13050.02113007806,13069.316652406229,13113.089019168483
13050.02113007806,13059.78782574777,13077.146848240382
