Best,Mean,Worst
3751266.567886032,3767247.3292490467,3787306.592609782
3751266.567886032,3753068.569122219,3787306.592609782
3751266.567886032,3753068.569122219,3787306.592609782
3751266.567886032,3751266.567886032,3751266.567886032
3751266.567886032,3756672.5715945945,3787306.592609782
3751266.567886032,3754870.570358406,3787306.592609782
3751266.567886032,3752844.7805468156,3782830.821101705
3751266.567886032,3751266.567886032,3751266.567886032
3751266.567886032,3767247.3292490467,3787306.592609782
3751266.567886032,3760039.3243042976,3787306.592609782
3751266.567886032,3753068.569122219,3787306.592609782
3751266.567886032,3751266.567886032,3751266.567886032
