Best,Mean,Worst
14.154919520386477,15.118920417407603,16.633327662081726
14.137871630865526,14.527822196064648,15.4681607258211
14.137871630865526,14.298489816924732,14.894755736567692
14.130140566578355,14.22932413942612,14.750751309009965
14.130140566578355,14.158338918170102,14.251888199618087
14.130140566578355,14.145626407689047,14.203409608296665
14.130140566578355,14.136571529092146,14.153570734923974
14.130140566578355,15.235065749382475,16.423768199867652
14.130140566578355,14.748696125013263,16.133401584152935
14.130140566578355,14.442521000445032,16.133401584152935
14.130140566578355,14.245340120071267,14.927081024808526
14.130140566578355,14.180625794701703,14.356167454562728
14.130140566578355,15.191304332925004,16.222567885926786
14.130140566578355,14.701778842595138,15.54214410672661
14.130140566578355,14.34114710905231,15.360716110100473
14.130140566578355,14.218570378950531,15.264214009805508
14.130140566578355,14.145679297824795,14.18820994599283
