Best,Mean,Worst
3751266.567886032,3767247.3292490467,3787306.592609782
3751266.567886032,3759802.0745416256,3787306.592609782
3751266.567886032,3754633.320595735,3787306.592609782
3751266.567886032,3751266.567886032,3751266.567886032
