Best,Mean,Worst,Diversity
11614.477972538993,11968.445718906845,12618.780840965152,71814.73105418442
11614.477972538993,11743.022856696676,12236.754947830026,33065.607801465085
11613.578592372774,11633.862738180156,11920.238564606996,6434.3167242037725
11613.578592372774,11617.568157631062,11625.194808810578,642.0599212023262
11613.578592372774,11615.735262181133,11621.326055572012,394.5416030417855
11613.578592372774,11614.73670765253,11617.296074238946,180.31673105286245
11613.578592372774,11911.80571412131,12558.009310584515,66213.65075400803
11613.578592372774,11688.370524338725,12413.0480241347,24296.47416615711
11613.578592372774,11619.348569464213,11631.507293305793,952.1975757752662
11613.578592372774,11616.377052420414,11621.244031152703,423.8500126368508
11613.578592372774,11615.102963886384,11619.262791480967,331.3856580637257
11613.578592372774,11989.457949869093,12569.612729399681,65613.96356295678
11613.578592372774,11835.405392368395,12236.754947830026,44904.556632959306
11613.578592372774,11711.496641421301,12192.304192131372,28845.056755186582
11613.578592372774,11615.934275170615,11621.57170500643,357.46729857262653
11613.578592372774,11614.923109276297,11616.780510056959,186.2851131284133
