Best,Mean,Worst
11761.104292646321,12068.32986010524,12784.056420436795
11761.104292646321,11957.268089837415,12278.855560468272
11759.083720729128,11873.018534596402,12133.250267061303
11759.083720729128,11818.473281355706,11958.244039229785
11759.083720729128,11782.00888019198,11956.785857563764
11758.475806702532,11760.682178464436,11766.312607559212
11758.475806702532,12023.496285963614,12502.612223522734
11758.475806702532,11878.913896532984,12179.462307660746
11758.475806702532,11837.073794028403,12120.621564709236
11758.475806702532,11778.715268113043,12115.330867515782
11758.475806702532,11760.452097473648,11766.027422550535
11758.475806702532,12208.860304814621,13044.112118645759
11758.475806702532,12009.814731758874,12769.5032518013
11758.475806702532,11884.37180169471,12210.769898562969
11758.475806702532,11783.99236857201,11981.479620694012
11758.423451133178,11761.059092579559,11770.426802977672
11758.182794686956,11759.413573259802,11763.879831284728
11758.182794686956,11758.504274692621,11759.888646824791
11758.182794686956,11758.346661422704,11759.345796551363
11758.182794686956,11758.230993392772,11758.27858221507
