Best,Mean,Worst
78.61972434277195,87.53714792548232,99.60278451647832
77.39867143340913,82.55071992385322,94.81880354693047
77.3762076866928,78.95133131126394,84.03885600687921
77.3762076866928,77.9322711489442,81.46078906990942
77.37240642302429,77.53806646880466,78.31712420646684
77.3701100539149,77.46786565106557,78.31712420646684
77.3701100539149,77.42321392758056,78.31712420646684
77.3701100539149,77.39776323282791,77.8380270552923
77.3701100539149,77.37673899629786,77.42403041777831
77.3701100539149,77.37320379192049,77.41797021939729
77.3701100539149,77.37284751755543,77.41797021939729
