Best,Mean,Worst
3090609.6426712666,3090948.609772709,3091362.902896697
3090609.6426712666,3090647.305682537,3091362.902896697
3090609.6426712666,3090647.305682537,3091362.902896697
3090609.6426712666,3090609.6426712656,3090609.6426712666
3090609.6426712666,3090722.63170508,3091362.902896697
3090609.6426712666,3090647.305682537,3091362.902896697
3090609.6426712666,3090647.305682537,3091362.902896697
3090609.6426712666,3090609.6426712656,3090609.6426712666
3090609.6426712666,3090986.2727839807,3091362.902896697
3090609.6426712666,3090797.957727623,3091362.902896697
3090609.6426712666,3090647.305682537,3091362.902896697
3090609.6426712666,3090609.6426712656,3090609.6426712666
