Best,Mean,Worst
13081.055831949046,13381.500352686515,14043.937809260247
13055.715131109653,13256.607984827695,13906.446939861095
13052.863349918722,13185.849163930747,13906.446939861095
13052.863349918722,13137.315232918332,13454.956760696687
13051.758569750873,13070.657276029426,13195.168957242568
13051.758569750873,13068.953292895427,13195.168957242568
13050.883750701516,13056.562054518432,13072.218997114667
13050.656416678477,13055.302932487542,13071.217397934772
13049.892987803303,13051.651558620273,13053.049858688637
13049.892987803303,13051.37529332705,13053.049858688637
13049.892987803303,13050.991598520348,13052.176701329287
13049.892987803303,13050.780885726876,13051.83924828167
13049.892987803303,13405.535032486583,14052.239177364354
13049.892987803303,13209.547765734602,13658.584727826452
13049.892987803303,13124.22360379525,13370.326877642317
13049.892987803303,13080.92165034454,13257.728730280356
13049.892987803303,13062.577241088413,13123.172518799576
13049.892987803303,13305.44725754362,14044.093455599226
13049.892987803303,13202.219121725784,13861.77474740751
13049.892987803303,13160.42374341397,13861.77474740751
13049.892987803303,13086.48167049262,13372.875581300039
13049.892987803303,13063.771900022948,13187.730250224682
