Best,Mean,Worst
16.142855241944055,16.8730582329608,18.738286888741
16.047596668204516,16.392722742121805,17.442670863800593
15.973211661304784,16.29049377266925,17.355282998330104
15.973035833738042,16.075439260405055,16.22842707127862
15.973035833738042,16.03601036344714,16.226799159088216
15.973035833738042,16.010244637555424,16.09916732503043
15.97293187103408,15.99807150393753,16.09916732503043
15.97293187103408,15.987506139342642,16.06562593306772
15.97293187103408,15.98636228785833,16.06562593306772
15.97293187103408,15.986154535738981,16.06562593306772
15.97293187103408,15.983376874612446,16.06562593306772
15.97293187103408,15.981886793545726,16.06562593306772
