Best,Mean,Worst
13158.98116487163,13413.256865090476,13903.056072744092
13130.356761817182,13319.028960886402,13791.28112166909
13127.407275853106,13195.710156010513,13409.538481650237
13127.407275853106,13153.360094709109,13297.260904121853
13127.407275853106,13138.623474659962,13297.260904121853
13127.407275853106,13127.657458134476,13128.638609219686
13127.407275853106,13565.829997820936,14069.705733355906
13127.407275853106,13316.902474336215,13767.929084717976
13127.407275853106,13169.581421985346,13570.215812217559
13127.407275853106,13134.513365191893,13170.930309099303
13127.407275853106,13131.919131596514,13170.930309099303
13127.407275853106,13463.825934412202,13968.781879385326
13127.407275853106,13287.088020794783,13716.341629055874
13127.407275853106,13205.839533458846,13713.040290517749
13127.407275853106,13172.518890414867,13713.040290517749
13127.407275853106,13138.31846648975,13297.376225144275
