Best,Mean,Worst
13.904963251887342,14.837154678204453,16.751184791043936
13.904963251887342,14.31649533665149,15.423279380979624
13.904963251887342,14.214088351778255,15.423279380979624
13.90295848167636,14.082140363083269,14.966328583590494
13.90295848167636,13.969687645503768,14.408769955073591
13.902400143925128,13.923939047535052,14.02464169784059
13.902400143925128,13.912199892802732,13.960194470162353
13.902400143925128,13.90613628317377,13.957297262642703
13.902400143925128,13.903003717983925,13.903841041193509
13.902400143925128,14.991653743938238,16.10706408503105
13.902400143925128,14.657169341581582,15.927361890226269
13.902400143925128,14.319683295721674,15.297605186675758
13.902400143925128,14.028724607409487,14.602065996765862
13.902400143925128,13.947941770791255,14.063670512729297
13.902400143925128,14.65436736771257,16.187038697773943
13.902400143925128,14.275776216562889,15.126680121724442
13.902400143925128,14.134677080910421,14.607038692822474
13.902400143925128,14.016045922529406,14.17648386285677
13.902400143925128,13.961465197956944,14.12029554579092
