Best,Mean,Worst
11738.418196984192,12068.458779908044,12761.561931745537
11738.418196984192,11921.291693687626,12591.230117689473
11738.418196984192,11767.44571978706,11892.319596679326
11738.418196984192,11757.610745524651,11892.319596679326
11737.468974047813,11741.600428300586,11759.872849760137
11737.468974047813,11738.604759553711,11739.478625017391
11737.468974047813,11738.134445743037,11738.96544311847
11737.468974047813,11737.991735365382,11738.96544311847
11737.468974047813,12159.273582421072,12903.86678085777
11737.468974047813,11886.120918223176,12371.539895003287
11737.468974047813,11839.890864859484,12164.158518819602
11737.468974047813,11775.222758784508,12002.185325656472
11737.468974047813,11750.046589834801,11895.364330795324
11737.468974047813,11953.440940916009,12641.811211576132
11737.468974047813,11845.34868601048,12591.268897738655
11737.468974047813,11755.404476840838,11872.155417974844
11737.468974047813,11753.72249504148,11872.155417974844
11737.468974047813,11747.11815533991,11872.155417974844
