Best,Mean,Worst
86.85921509738077,95.15094792601735,102.30982372679111
85.57001237052752,92.05818795524704,99.74447183025
85.57001237052752,89.26029303985072,95.80094225235743
85.57001237052752,86.93605107646196,90.3264280415811
85.57001237052752,86.16009383559494,87.02771112613537
85.57001237052752,92.62419116640697,101.78057330694054
85.57001237052752,88.83808132936439,93.36549503725603
85.57001237052752,87.58903450479298,93.03896007212572
85.57001237052752,86.87364559435893,92.87253293743173
85.57001237052752,86.70950631188786,92.87253293743173
85.57001237052752,94.95988849244213,102.69122510371506
85.57001237052752,90.4164384020281,101.1622509382685
85.56852498901743,87.03891005833654,90.13920912005517
85.50990401452265,86.51728493460755,89.38457452159695
85.50990401452265,86.17152266158199,89.31940863989033
85.47312128164162,85.77672749311616,86.72263111607502
85.43168994366795,85.59212398235545,86.20955937380103
85.43168994366795,85.49581079619327,85.61711661056944
85.43168994366795,85.45542579076434,85.56852498901743
85.43168994366795,85.4405239532355,85.50990401452265
