Best,Mean,Worst
484.9823407890872,506.79292327265864,529.7885480799664
484.9823407890872,497.99438417740765,521.7463169107616
480.6190453675255,491.3220006045417,498.0903073113548
480.21397938193013,488.9211652266705,497.7382453490567
480.21397938193013,486.5593011535675,493.6886296578035
479.6463028592426,484.74071053648123,492.3916379310608
478.35115516965516,481.38853604027946,487.3865125813761
478.35115516965516,480.45862335108603,484.03854788229
475.63029814465835,479.27016535748754,481.88499904461366
475.50452316339823,478.4918134531246,481.88499904461366
475.50452316339823,477.684932721503,480.41167301567737
475.24704929793813,476.9724023383995,480.41167301567737
475.24704929793813,476.36920017397813,478.40387590996335
475.1843500302223,475.88079774682666,477.33751221351486
475.1843500302223,475.5348984809922,475.9805767237057
474.9482938345267,475.31299168867474,475.59522995106164
474.89167282451837,475.2038733574601,475.50452316339823
474.89167282451837,475.11563843353787,475.48223111683785
474.89167282451837,475.01773265389147,475.29965152538034
474.79390536320585,474.96817670477833,475.29965152538034
474.79390536320585,474.87023292024094,475.04204251327315
474.79390536320585,474.84804931660636,474.94427505196063
474.79390536320585,474.8209773399062,474.94427505196063
474.79390536320585,500.4788349847716,515.8691470515743
474.79390536320585,492.37680867574124,510.2183877632908
474.79390536320585,487.76093048642434,498.02138334496294
474.79390536320585,483.49823880505085,492.6587595322692
474.79390536320585,480.5981076802765,486.63390058345465
474.79390536320585,500.7968084507214,529.2757155966452
474.79390536320585,492.7141087732939,510.60216128228546
474.79390536320585,488.6585507603163,501.3128821051324
474.79390536320585,485.76320943622824,493.0334983174838
474.79390536320585,482.63072599289796,489.0170037246181
