Best,Mean,Worst
492.62668972137567,507.93602941958807,541.5355551600313
492.62668972137567,500.88045580412535,513.3175611636392
488.0471848523044,493.53684439411046,500.4141953465671
487.6787325834961,491.32277142007587,500.4141953465671
486.33211887060827,489.93385463026607,499.2106655628759
486.33211887060827,488.53749735977726,495.6011133077136
485.1230629740129,487.7500834479839,491.878131843406
484.97110844926067,486.43737327150245,489.2477446285787
484.97110844926067,485.93185470769123,489.2477446285787
484.6633674294216,485.4401157904225,486.8895604938804
484.6633674294216,485.01216351856255,486.2290417977722
484.6633674294216,484.7947274496817,485.2497442631912
484.6633674294216,484.69754476357883,484.9835786640453
484.6633674294216,484.66685386995084,484.6975078247025
484.6633674294216,484.6658600203673,484.6975078247025
