Best,Mean,Worst
79.6570240349062,87.98147104865181,101.03992268115121
78.9323008537447,83.5824601426022,88.74739786593572
78.9323008537447,81.4775409420558,87.87348971714151
78.91773903642365,80.91204692984596,87.87348971714151
78.8665215011425,79.12830468365374,82.56745387497735
78.8475265011715,78.90482573064824,78.996160296917
78.81995309563302,78.87969524732351,78.93017971192603
78.81995309563302,78.85443460600005,78.89883394655156
78.81995309563302,78.84325483982435,78.89883394655156
78.81995309563302,85.63262325251567,93.25477951310165
78.81995309563302,82.97698878827758,88.2104121102105
78.81995309563302,81.84978589786319,85.96088662121083
78.81995309563302,80.24370081769322,85.96088662121083
78.81995309563302,79.22053393129717,80.06422679033942
78.81995309563302,88.748760741512,100.24579435279108
78.81995309563302,82.66733423973517,87.7083315389148
78.81995309563302,81.17644030369271,86.3890426241143
78.81995309563302,79.824253325105,85.88499653126598
78.81995309563302,79.29907118693549,80.0692662616216
