Best,Mean,Worst
322142.11542969756,323544.0582131039,325907.36927374586
322142.11542969756,323014.9150753994,325856.6518340673
322142.11542969756,322523.8034297494,325856.6518340673
322142.11542969756,322443.18931338226,325075.4723617127
322142.11542969756,322168.1037394445,322618.86172934447
322141.82618372334,322143.3585580733,322154.56649211183
322140.35391761607,322142.4389318087,322148.37910604244
322140.35391761607,322142.17072887893,322143.8827853694
322140.35391761607,322142.0245119005,322143.5332376392
322140.35391761607,322141.924696906,322143.5332376392
322140.35391761607,322141.7340833991,322143.5332376392
322140.35391761607,322141.6604700938,322143.5332376392
