Best,Mean,Worst
324.5881250694454,340.02983739258076,363.12193577452666
312.37357555842345,325.8688643611489,344.0614745555663
312.37357555842345,320.43931812090517,333.4618106039286
312.37357555842345,316.3764353961742,323.6932544926155
311.8494507697459,314.0822956968885,319.5973064424678
311.6869084493958,312.8401400606523,318.90139781910193
311.31617900629305,311.9586717352109,313.4208703065159
311.27396330843357,311.71578948750357,313.4208703065159
311.27396330843357,311.499910384065,312.13807550090144
311.27396330843357,311.4068830976377,311.77316875734107
311.25887704197385,311.28563316152696,311.65822303489887
311.25887704197385,311.27192351990595,311.48963406769985
311.25887704197385,311.25887704197373,311.25887704197385
