Best,Mean,Worst
323.6980482538508,339.9790755769937,358.65269489311135
315.7104031203582,328.54570066335884,348.57792562315143
315.7104031203582,323.7906855579914,332.5438537112569
314.18593399065855,320.4847028433556,330.3266560506445
312.3641131427829,318.38048451602276,326.90921138691107
312.3641131427829,317.26092213153436,322.4117095479022
312.3641131427829,315.4062369355162,321.49484521974057
312.3641131427829,315.0571267758588,321.49484521974057
312.36243056877794,314.1388618717218,321.49484521974057
312.30044974518887,313.78903817043636,321.49484521974057
312.28487712217793,313.3250937952622,321.37147907631777
312.27877303311425,313.25159408321065,321.1781635827972
312.27877303311425,313.19978878996295,321.16265676621924
312.27877303311425,313.19140378561264,321.16265676621924
312.27877303311425,313.18696499549316,321.16265676621924
312.27877303311425,313.1834697684467,321.16265676621924
