Best,Mean,Worst
388.4149055740911,406.8320971561639,422.979616105819
382.87298043987124,398.6109590287084,412.9990459432325
379.623750788499,389.87744064698126,405.6487694166815
379.623750788499,385.5598228225482,395.41948700934654
379.623750788499,382.90016542828823,385.8959808441015
378.05786891488236,381.5085315448124,383.6158989059725
377.70685323339404,379.9493522008445,382.87298043987124
377.5328728902681,378.83404003398743,380.8868458657862
377.326496500828,378.41265858166236,379.63302759810057
377.326496500828,378.09058914516044,379.63302759810057
377.326496500828,377.8840879392852,379.63302759810057
377.2894982878205,377.6180805642234,378.1259741772245
377.2894982878205,377.44584659886596,377.9370531793452
377.1657616308428,377.356064024908,377.512694905946
377.1057165885459,377.2414461494153,377.37566523234136
377.10245462733275,377.1596112324867,377.29645580157995
377.09625813604106,377.143794480347,377.23345879397635
377.08548138204867,377.11314858028356,377.16173343047996
377.08217276750395,377.1032372723222,377.1198019570829
377.08217276750395,377.1005952594428,377.1198019570829
377.08217276750395,377.09410796457234,377.1081216358835
377.08217276750395,377.0909382206066,377.09625813604106
377.08217276750395,406.0602035606452,422.4482459372611
377.08217276750395,395.60231089723595,411.12986434917605
377.08217276750395,388.7203629100227,405.9060821327505
377.08217276750395,382.6743951037668,392.8821037622497
377.08217276750395,379.71960926682726,389.6634566978793
377.08217276750395,403.8360372347604,429.0623380987174
377.08217276750395,391.71368973193955,405.18111825094843
377.08217276750395,387.2203789997235,401.3955852072251
377.08217276750395,384.629836835787,396.0456091906599
377.08217276750395,382.4680119842825,391.8085389894345
