Best,Mean,Worst
15.050905595480616,16.087759896585,17.9183658761256
15.050905595480616,15.491311027494936,17.51403076712569
15.050905595480616,15.252098737288787,16.15814379441815
15.050462853777876,15.108902667260855,15.28528473987074
15.036344997086246,15.070490760798506,15.133001610479468
15.036344997086246,15.058836966605195,15.108919988911481
15.036344997086246,15.057279845630209,15.108919988911481
15.036071000233374,15.048043930223125,15.060905999369968
14.95851438201513,15.02873547467625,15.05548758079188
14.957737627995341,15.003401096462898,15.053356346412304
14.957737627995341,14.9813658410394,15.053356346412304
14.957737627995341,14.958818559611956,14.964905776350644
14.957737627995341,14.957989595915876,14.959092176171033
14.957737627995341,16.173561630996364,17.65507823128382
14.957737627995341,15.602237900188385,16.566644683365638
14.957737627995341,15.468144239163948,16.53265760418934
14.957737627995341,15.220447880939167,15.753526469973444
14.957737627995341,15.202376167914007,15.720887894421377
14.957737627995341,16.112867076550366,17.56911953411033
14.957737627995341,15.616927858381406,16.714865716935726
14.957737627995341,15.391912519717684,16.714865716935726
14.957737627995341,15.139079311145991,16.714865716935726
14.957737627995341,15.025602847238195,15.315876968396477
