Best,Mean,Worst
12883.731282074994,13228.713482512156,13886.25085132855
12883.731282074994,13056.06307361014,13667.20157999423
12883.731282074994,12942.27339701085,13209.139575274183
12883.731282074994,12915.749439256611,13146.732476572999
12882.764485537344,12905.478524215732,13146.732476572999
12882.764485537344,12883.231817705586,12884.42749143607
12882.764485537344,12882.9714759991,12883.731282074994
12880.853040531647,12882.772460461098,12883.731282074994
12880.30119009592,12882.242257787462,12882.910740971805
12880.30119009592,12881.31108757882,12882.910740971805
12880.261101975622,12880.666197165327,12882.764485537344
12880.261101975622,12880.397111241582,12880.853040531647
12880.261101975622,12880.33146559177,12880.77715500303
12880.261101975622,12880.269119599687,12880.30119009592
12880.261101975622,13182.058924851419,13612.160217408642
12880.261101975622,13054.022123090688,13322.422468810691
12880.261101975622,12956.350387435716,13322.422468810691
12880.261101975622,12893.096520488009,13019.483616851503
12880.261101975622,12884.563252096981,12899.577984180163
12880.261101975622,13106.33205618594,13500.946498639272
12880.261101975622,13016.551184656288,13209.602843968554
12880.261101975622,12934.45875312855,13166.631434701909
12880.261101975622,12891.097281411034,13025.872173414642
12880.261101975622,12883.251909945928,12887.326750848195
