Best,Mean,Worst
492.62668972137567,507.93602941958807,541.5355551600313
491.96599909877557,502.5393764444722,513.3175611636392
489.0671953224169,496.9621104610598,503.8568585468752
488.73604400269915,494.7136908681755,503.036685055886
488.28876855428393,492.0538801239848,500.54666880529203
486.9576263086463,490.222509364683,497.3177927418314
485.18101125649065,489.0269164003581,492.20345838045955
485.027589877065,488.6157684350351,492.20345838045955
485.00618334903555,487.7044664756398,490.8863228688695
485.00618334903555,487.37594551086187,489.9091097973269
485.00618334903555,486.9806399426134,489.2154312663215
484.81387441611355,486.0596554777154,489.054726105927
484.81387441611355,485.6054133489042,486.84769162843224
484.67122314123975,485.1550944650633,486.08051111199904
484.67122314123975,484.9166116734141,485.1571064582147
484.67122314123975,484.8558044867715,485.05891252623536
484.67043335963314,484.78129241531343,485.05891252623536
484.6633674294216,484.70249500295614,484.78614171262404
484.6633674294216,484.683230240375,484.75833862202114
484.6633674294216,484.6713850519841,484.6909230171396
484.6633674294216,484.66882891582543,484.6909230171396
484.6633674294216,507.2296904646849,535.942709196276
484.6633674294216,502.05744424738987,512.9239221675953
484.6633674294216,498.3986082317098,509.0259327801005
484.6633674294216,492.8389604416196,502.88955801887437
484.6633674294216,490.16048185256284,500.62649323909716
484.6633674294216,507.86542454925575,522.8723439607982
484.6633674294216,499.83717467471786,517.7007046158824
484.6633674294216,495.0462915623615,504.62650826501147
484.6633674294216,493.84997848507027,503.24510357637723
484.6633674294216,492.4415366089881,497.0244753669839
