Best,Mean,Worst
109.95264270380821,117.0794393630074,126.76070349160648
107.17527064636705,111.75682661024166,118.55091534045818
106.55339704643353,109.52721774894906,113.94087982279416
106.55339704643353,108.60609617553698,111.86110629197353
105.86677441897741,107.59486663352746,109.70138069347809
105.86677441897741,106.97305471337226,109.46844384782446
105.86407419286698,106.68308188843966,108.6175558997297
105.86407419286698,106.32686635817478,107.35834783966132
105.86407419286698,106.05581924113588,106.92205194865682
105.86407419286698,106.01162954358513,106.79260417099104
