Best,Mean,Worst,Diversity
16.765560958196666,17.991812050445837,20.85643111266689,225.02502739924788
16.76266999872735,17.335827797215536,18.226131766776334,103.37038838438754
16.66399804972564,16.939746861106368,17.644600147942363,57.62627105762931
16.66143940492634,16.750848637747445,16.988023272360884,18.952302068544032
16.658578790157616,16.68768666080411,16.824392099302067,7.847494730207615
16.658578790157616,16.66136659264487,16.675619976694936,0.6462560786070597
16.658578790157616,16.659750244480456,16.661831847081885,0.27050682549722893
16.658578790157616,16.65915098441021,16.661831847081885,0.16755957271767485
16.658578790157616,16.658756694505982,16.659641723042753,0.05851632925245909
16.658578790157616,16.658658634483224,16.659641723042753,0.02927293647912066
