Best,Mean,Worst,Diversity
604.7472864298376,605.1089650335953,605.3762926972429,245.94145055547858
604.7472864298376,604.8730876833183,605.3762926972429,161.0256044557609
604.7472864298376,604.7944618998927,605.3762926972429,69.81969568199008
604.7472864298376,604.7472864298372,604.7472864298376,0.0
604.7472864298376,605.0932398769107,605.3762926972429,62.27162047312629
604.7472864298376,604.9359883100594,605.3762926972429,52.83652646204655
604.7472864298376,604.8416373699486,605.3762926972429,32.07931963767112
604.7472864298376,604.778736743208,605.3762926972429,11.951119080701005
604.7472864298376,604.7472864298377,604.7472864298376,0.0
604.7472864298376,605.1246901902808,605.3762926972429,15.096150417727586
604.7472864298376,605.0617895635403,605.3762926972429,15.725156685132902
604.7472864298376,604.8730876833187,605.3762926972429,10.064100278485057
604.7472864298376,604.7472864298377,604.7472864298376,0.0
