Best,Mean,Worst
3567055.855116077,3567603.577451214,3568151.299786352
3567055.855116077,3567384.488517159,3568151.299786352
3565526.917817356,3566837.3005812676,3568151.299786352
3565526.917817356,3566399.6571124033,3567055.855116077
3565526.917817356,3566071.5581105663,3567055.855116077
3565526.917817356,3565886.840599943,3567055.855116077
3565526.917817356,3567504.8190441863,3568151.299786352
3565526.917817356,3567121.4134095893,3568151.299786352
3565526.917817356,3566705.444572148,3567055.855116077
3565526.917817356,3566476.103977339,3567055.855116077
3565526.917817356,3566125.69343341,3567055.855116077
3565526.917817356,3567395.911487828,3568151.299786352
3565526.917817356,3567231.5947872875,3568151.299786352
3565526.917817356,3566630.271528551,3568151.299786352
3565526.917817356,3565886.840599943,3567055.855116077
3565526.917817356,3565679.811547227,3567055.855116077
