Best,Mean,Worst
317101.7330866983,317124.12577904866,317183.11314895423
317099.6071262934,317109.5092210049,317150.7073257865
317099.6071262934,317103.69310879975,317117.0602339553
317099.4682289677,317103.26097185246,317117.0602339553
317099.4682289677,317102.19965247647,317117.0602339553
317099.4682289677,317100.2310246824,317101.7330866983
317099.4682289677,317099.671755116,317101.7330866983
317099.4682289677,317124.5990014257,317150.7073257865
317099.4682289677,317117.04657605814,317150.7073257865
317099.4682289677,317102.27552818484,317123.3384682576
317099.4682289677,317100.63538216444,317101.7330866983
317099.4682289677,317100.1893554846,317101.7330866983
317099.4682289677,317115.28780614136,317150.7073257865
317099.4682289677,317109.62603901763,317150.7073257865
317099.4682289677,317102.9743453284,317117.88678790943
317099.4682289677,317101.29400488484,317101.7330866983
317099.4682289677,317100.422786124,317101.7330866983
