Best,Mean,Worst,Diversity
3364.336344592305,3388.6921960691957,3439.113910406224,21750.467906292386
3364.336344592305,3373.471227294324,3401.988559987676,8931.8403281539
3364.336344592305,3370.3859557642927,3401.988559987676,6822.1682788592225
3364.2068456813276,3365.8866463404097,3373.5339968045037,1893.265978362897
3364.2068456813276,3364.607808500842,3371.2219667325808,478.2627591215796
3364.2068456813276,3364.324766921196,3365.1292204608703,152.7275868986385
3364.2068456813276,3364.2330482628545,3364.5623324525664,38.43057311531038
3364.2068456813276,3377.7012355476086,3425.7555706844914,2607.1397828520267
3364.2068456813276,3374.031275469662,3399.8579380425017,1978.1413585943164
3364.2068456813276,3367.4801970322724,3373.66515095508,753.8787698914321
3364.2068456813276,3365.985179300466,3371.3753125428693,503.459738182848
3364.2068456813276,3364.600058021499,3368.2558366462576,119.62657462533161
3364.2068456813276,3381.998451674027,3404.0831067217896,819.6400383915843
3364.2068456813276,3373.0247105666795,3397.886853075456,447.2510653600657
3364.2068456813276,3366.380482146513,3372.599270525584,147.83432598870013
3364.2068456813276,3365.23970996664,3372.599270525584,83.84322088883528
3364.2068456813276,3364.3525659517045,3364.9590452197303,11.005785214912066
