Best,Mean,Worst
102.74638484963864,109.4547647556213,118.14790588401581
101.70365355582965,106.35635965384498,109.657241917188
100.99703629078395,104.41368206166028,109.43562247647269
100.99703629078395,103.67837526224727,109.43562247647269
100.99703629078395,102.09919646318603,103.69431536937216
100.95553151294858,101.48543317274923,103.04887657504489
100.95553151294858,101.29147566596002,101.72492827516584
100.76832264093733,101.18188637072608,101.68485240913434
100.76832264093733,101.07206195200337,101.39464531780298
100.76832264093733,100.94407799997398,101.14845651527591
100.76832264093733,100.88867872673937,101.07632253553751
100.76832264093733,107.77390897265789,111.37479335050779
100.76832264093733,105.05459359286033,109.29459317815731
100.76832264093733,104.09338142459085,108.72915985708485
100.76832264093733,101.87401922009522,105.7831501519299
100.76832264093733,101.53141394479361,105.7831501519299
100.76832264093733,107.20582876894268,111.776537133253
100.76832264093733,104.1369402892974,109.38925092144595
100.76832264093733,102.91955647445111,107.577652517103
100.76832264093733,102.15467141236577,106.51820076119955
100.76832264093733,101.54303648287784,104.39202592316234
