Best,Mean,Worst
11684.491484575186,12083.09774058227,12755.611699545232
11684.491484575186,11896.414234923799,12755.611699545232
11683.729522579999,11845.39176313455,12590.213467298527
11681.75027723847,11814.85424552196,12436.206088844043
11681.75027723847,11761.459589891412,12343.543674719369
11681.603043329238,11734.41779124028,12343.543674719369
11681.603043329238,11733.34063876029,12343.543674719369
11681.603043329238,11715.94426982127,12343.543674719369
11681.603043329238,11715.87385248223,12343.543674719369
11681.603043329238,11715.77034366769,12343.543674719369
11681.603043329238,11715.601115052725,12343.543674719369
